"index","type","start","end","text"
"0","cue","00:00:06,006","00:00:09,759","<i>-[pop music playing]</i>
<span style=""style2"">-♪ In the moment, hear me roar ♪</i>"
"1","cue","00:00:09,843","00:00:11,845","<i>[chattering]</i>"
"2","cue","00:00:13,430","00:00:15,890","<i>-[Tiffany] Was that trendy?</i>
<i>-You had Chelsea pissed off.</i>"
"3","cue","00:00:15,974","00:00:17,934","{\an8}<i>-When I tell you this, girl--</i>
<i>-Really?</i>"
"4","cue","00:00:18,018","00:00:21,146","{\an8}<i>Girl… Yeah, you had Chelsea</i>
<i>feeling some type of way.</i>"
"5","cue","00:00:21,229","00:00:22,731","{\an8}<i>So, what was she saying?</i>"
"6","cue","00:00:23,231","00:00:25,650","{\an8}<i>She just didn't like how long</i>
<i>you were having a conversation.</i>"
"7","cue","00:00:25,734","00:00:28,570","<i>So I would not be surprised</i>
<i>if she's handling that right now.</i>"
"8","cue","00:00:28,653","00:00:31,281","<i>I do get it, 'cause that would make me</i>
<i>probably feel uncomfortable,</i>"
"9","cue","00:00:31,364","00:00:33,950","<i>but at the same time,</i>
<i>it's nothing to do with you, really.</i>"
"10","cue","00:00:34,034","00:00:35,660","{\an8}<i>-But go for it.</i>
<i>-Yeah.</i>"
"11","cue","00:00:35,744","00:00:37,370","{\an8}<i>[Jackelina] I love Chelsea and everything,</i>"
"12","cue","00:00:37,454","00:00:40,832","<i>but I'm pretty sure Micah</i>
<i>doesn't want your man.</i>"
"13","cue","00:00:41,416","00:00:44,169","<i>Because if she wanted him,</i>
<i>she would have him, shorty.</i>"
"14","cue","00:00:44,252","00:00:46,504","<i>[chuckles] Yeah, no. I mean, I agree.</i>"
"15","cue","00:00:49,215","00:00:50,925","<i>Irina hates her man. I know it.</i>"
"16","cue","00:00:52,802","00:00:57,015","<i>-I feel like he's on a different planet.</i>
<i>-You know, Bliss dodged a bullet.</i>"
"17","cue","00:00:57,098","00:00:59,142","<i>-I feel like that too.</i>
<i>-[Tiffany] Yeah, yeah.</i>"
"18","cue","00:01:00,894","00:01:03,813","<i>[Jackelina] I wouldn't hire him</i>
<i>as my lawyer. Mm.</i>"
"19","cue","00:01:03,897","00:01:05,190","<i>Guilty!</i>"
"20","cue","00:01:05,273","00:01:07,484","<i>[chuckles] Immediately prison.</i>"
"21","cue","00:01:07,567","00:01:09,611","<i>[laughing]</i>"
"22","cue","00:01:11,029","00:01:13,990","<i>I don't know much. I didn't get</i>
<i>enough time to talk with Kwame.</i>"
"23","cue","00:01:14,074","00:01:15,241","{\an8}<i>-Yeah.</i>
<i>-But Kwame seemed--</i>"
"24","cue","00:01:15,325","00:01:18,036","{\an8}<i>Is he here tonight?</i>
<i>I don't think he's here tonight.</i>"
"25","cue","00:01:18,119","00:01:21,998","{\an8}<i>I feel like Kwame would--</i>
<i>that'll be a little bit more, like…</i>"
"26","cue","00:01:22,082","00:01:23,124","<i>Kind of a wildcard.</i>"
"27","cue","00:01:23,208","00:01:25,251","<i>Yeah. And how are things going</i>
<i>with you guys?</i>"
"28","cue","00:01:25,335","00:01:28,296","<i>Like, food, like, clothing,</i>
<i>like, placement of items,</i>"
"29","cue","00:01:28,379","00:01:30,340","<i>like, she's extremely particular.</i>"
"30","cue","00:01:30,423","00:01:31,800","<i>-Interesting.</i>
<i>-And I'm not.</i>"
"31","cue","00:01:31,883","00:01:34,385","<i>With Irina, I really think</i>
<i>she's a good human.</i>"
"32","cue","00:01:34,469","00:01:37,347","<i>-[Paul] Yeah.</i>
<i>-[Zack] I think she does a lot of things</i>"
"33","cue","00:01:37,430","00:01:41,601","<i>she doesn't realize are,</i>
<i>like, kind of fucked up.</i>"
"34","cue","00:01:41,684","00:01:44,562","<i>-Really? Yep.</i>
<i>-She gets super affectionate with me.</i>"
"35","cue","00:01:44,646","00:01:47,565","<i>-And we get to the party earlier today…</i>
<i>-Yeah.</i>"
"36","cue","00:01:48,274","00:01:51,736","<i>…and she's, like, super distant.</i>
<i>She's all weird about me kissing her.</i>"
"37","cue","00:01:51,820","00:01:53,404","<i>-We'd already kissed before then.</i>
<i>-Huh.</i>"
"38","cue","00:01:53,488","00:01:56,491","<i>[Zack] And then we come back,</i>
<i>she's, like, super affectionate.</i>"
"39","cue","00:01:56,574","00:01:58,118","<i>And it's like, ""What's going on?""</i>"
"40","cue","00:01:58,201","00:01:59,327","<i>-Right. Right.</i>
<i>-You know?</i>"
"41","cue","00:01:59,410","00:02:02,539","<i>-What's with the sort of fluctuations?</i>
<i>-Fuck if I know, dude.</i>"
"42","cue","00:02:03,123","00:02:05,667","<i>Like, I know that I love her,</i>"
"43","cue","00:02:05,750","00:02:08,962","<i>and I know that I could actually</i>
<i>see myself marrying her.</i>"
"44","cue","00:02:09,045","00:02:09,879","<i>[Paul] Yeah.</i>"
"45","cue","00:02:09,963","00:02:12,549","<i>But that's only if she's willing to,</i>
<i>like, put in the effort.</i>"
"46","cue","00:02:12,632","00:02:14,259","<i>I haven't seen that.</i>"
"47","cue","00:02:16,845","00:02:20,765","{\an8}<i>Marshall got me to see.</i>
<i>He's the one who planted the seed.</i>"
"48","cue","00:02:21,266","00:02:23,852","<i>-With this beautiful woman right here.</i>
<i>-Aww.</i>"
"49","cue","00:02:23,935","00:02:26,771","{\an8}<i>He came out of the pod on a date,</i>
<i>was like, ""Yo, look.""</i>"
"50","cue","00:02:26,855","00:02:29,691","<i>No, no, you came out of the pod,</i>
<i>and he gave me a wink.</i>"
"51","cue","00:02:30,316","00:02:31,776","<i>-I was like, ""What's that mean?""</i>
<i>-Ooh!</i>"
"52","cue","00:02:31,860","00:02:34,279","<i>I came up to him and was like,</i>
<i>""Yo, what was that wink about?""</i>"
"53","cue","00:02:34,362","00:02:36,114","<i>He's like, ""Yo, listen. I think Tiffany--""</i>"
"54","cue","00:02:36,197","00:02:38,783","<i>-That's a grown-ass woman.</i>
<i>-""The age thing, we're miles apart.""</i>"
"55","cue","00:02:38,867","00:02:41,369","<i>""So, it ain't gonna work.</i>
<i>But listen, she a great girl.""</i>"
"56","cue","00:02:41,452","00:02:43,997","<i>-""You should pay attention to her.""</i>
<i>-She's a great woman.</i>"
"57","cue","00:02:44,080","00:02:46,082","<i>-My next date was with Tiffany.</i>
<i>-And here we are.</i>"
"58","cue","00:02:46,166","00:02:48,042","<i>-Hey!</i>
<i>-[laughing]</i>"
"59","cue","00:02:48,126","00:02:50,170","<i>[chattering]</i>"
"60","cue","00:02:51,504","00:02:53,756","<i>See my cool nose trick?</i>
<i>Did I ever show you? Wanna see it?</i>"
"61","cue","00:02:56,384","00:02:59,179","<i>-[Paul] Oh, you can move it? A little bit?</i>
<i>-Yeah, it's that kinda deal.</i>"
"62","cue","00:02:59,262","00:03:02,640","<i>-[both laughing]</i>
<i>-[Paul] It's cute. That was a good trick.</i>"
"63","cue","00:03:02,724","00:03:05,643","<i>Like, I thought that you would</i>
<i>look differently. Where do I fall?</i>"
"64","cue","00:03:05,727","00:03:07,353","<i>-Like, on the spectrum--</i>
<i>-Oh, how you look?</i>"
"65","cue","00:03:07,437","00:03:10,398","<i>-Yeah.</i>
<i>-You're really cute. You're my type.</i>"
"66","cue","00:03:10,481","00:03:12,775","<i>Really? Wait, like, what you expected?</i>"
"67","cue","00:03:13,401","00:03:15,653","<i>No, I definitely think</i>
<i>you looked different,</i>"
"68","cue","00:03:15,737","00:03:17,947","<i>but, like, not in a bad way.</i>"
"69","cue","00:03:18,031","00:03:20,491","<i>-Okay.</i>
<i>-I thought you'd have a baby face.</i>"
"70","cue","00:03:20,575","00:03:22,368","<i>I thought you were gonna have your face,</i>"
"71","cue","00:03:22,452","00:03:24,954","<i>but, like, no beard</i>
<i>and, like, a really slick face. Yeah.</i>"
"72","cue","00:03:25,038","00:03:26,122","<i>Interesting. Ugh. No.</i>"
"73","cue","00:03:26,206","00:03:28,166","<i>But no. I think it's sexy.</i>"
"74","cue","00:03:28,249","00:03:30,877","<i>-Okay, really? Oh, God.</i>
<i>-In a good way. Yeah. [chuckles]</i>"
"75","cue","00:03:30,960","00:03:33,504","<i>-Yeah.</i>
<i>-[both laughing]</i>"
"76","cue","00:03:33,588","00:03:38,051","<i>-[""Lies"" by Syence playing]</i>
<i>-</i><span style=""style2"">♪ Yeah, you're just, yeah, you're just ♪</i>"
"77","cue","00:03:38,134","00:03:40,929","<i>♪ You're just telling lies ♪</i>"
"78","cue","00:03:41,012","00:03:41,888","<i>♪ Yeah, you're… ♪</i>"
"79","cue","00:03:43,806","00:03:45,850","<i>[both laughing]</i>"
"80","cue","00:03:45,934","00:03:47,936","<i>♪ Yeah, you're just… ♪</i>"
"81","cue","00:03:48,019","00:03:49,062","<i>[laughs]</i>"
"82","cue","00:03:49,145","00:03:50,688","<i>♪ Telling lies ♪</i>"
"83","cue","00:03:54,234","00:03:56,694","<i>[hip-hop music playing]</i>"
"84","cue","00:03:59,405","00:04:01,032","<i>♪ Love me, love me not ♪</i>"
"85","cue","00:04:01,115","00:04:03,660","{\an8}<i>♪ You left me to rot, fire to ice… ♪</i>"
"86","cue","00:04:03,743","00:04:05,411","{\an8}<i>[Chelsea sighs]</i>"
"87","cue","00:04:05,495","00:04:06,621","<i>♪ You're the devil</i><span style=""style1"">{\an8} ♪</i>"
"88","cue","00:04:07,956","00:04:10,250","<i>♪ On another level ♪</i>"
"89","cue","00:04:10,833","00:04:14,837","<i>♪ Yeah, so on and on and on we go ♪</i>"
"90","cue","00:04:14,921","00:04:18,132","<i>♪ Got me spinning off the road ♪</i>"
"91","cue","00:04:18,216","00:04:21,928","<i>♪ Battered up and feeling low</i>
<i>I don't want to… ♪</i>"
"92","cue","00:04:22,011","00:04:24,055","<i>Why did you talk to her,</i>
<i>like, that exact moment?</i>"
"93","cue","00:04:25,848","00:04:27,892","{\an8}<i>[Kwame exhales]</i>"
"94","cue","00:04:31,729","00:04:35,191","<i>Look, I had to talk to her.</i>
<i>I, like, I had to talk to her.</i>"
"95","cue","00:04:35,692","00:04:38,319","<i>Like, I did not feel right</i>
<i>about what was said.</i>"
"96","cue","00:04:38,403","00:04:41,281","<i>No, I'm not gonna let that--</i>
<i>I'm not gonna let that ride.</i>"
"97","cue","00:04:41,364","00:04:43,074","{\an8}<i>Why didn't you just address it</i>
<i>in the moment?</i>"
"98","cue","00:04:43,157","00:04:45,410","{\an8}<i>""Hey, not cool. I didn't propose to you.""</i>"
"99","cue","00:04:45,493","00:04:47,578","<i>-Because after--</i>
<i>-""We're cool. We're chill and flat.""</i>"
"100","cue","00:04:47,662","00:04:49,539","<i>""Don't say that shit.""</i>
<i>Why can't you just…?</i>"
"101","cue","00:04:49,622","00:04:52,458","<i>Like, you have to understand.</i>
<i>When you're upset like that,</i>"
"102","cue","00:04:52,542","00:04:55,795","<i>there's no concept in that moment</i>
<i>to be like, ""Hey, let me calm down--""</i>"
"103","cue","00:04:55,878","00:04:59,132","<i>When you have a fiancée and when you have</i>
<i>somebody that you love, you care about,</i>"
"104","cue","00:04:59,215","00:05:00,800","<i>yeah, there is a concept of that now.</i>"
"105","cue","00:05:01,592","00:05:04,887","<i>You have to think about</i>
<i>how the actions are affecting</i>"
"106","cue","00:05:04,971","00:05:06,556","<i>not only you, but me.</i>"
"107","cue","00:05:07,432","00:05:13,271","<i>It wasn't my intention to belittle</i>
<i>anything… about what we have.</i>"
"108","cue","00:05:13,354","00:05:15,189","<i>So, like, if that ever happens,</i>"
"109","cue","00:05:15,273","00:05:18,818","<i>you have to know that there is a serious</i>
<i>reason and intent behind what I'm doing.</i>"
"110","cue","00:05:18,901","00:05:19,736","<i>No.</i>"
"111","cue","00:05:21,112","00:05:22,155","<i>It should never happen.</i>"
"112","cue","00:05:25,700","00:05:29,495","<i>And then it proceeded to be, like,</i>
<i>this 20-minute one-on-one conversation,</i>"
"113","cue","00:05:29,579","00:05:31,456","<i>where you guys were laughing.</i>"
"114","cue","00:05:31,539","00:05:35,168","<i>Like, this wasn't,</i>
<i>""Hey, I'm unhappy with this.""</i>"
"115","cue","00:05:35,251","00:05:38,713","<i>Yes, when I started addressing it,</i>
<i>we laughed a little bit.</i>"
"116","cue","00:05:39,964","00:05:42,008","<i>Once we got past the border of,</i>"
"117","cue","00:05:42,091","00:05:43,843","<i>""Yo, that was fucked up,""</i>"
"118","cue","00:05:45,094","00:05:46,763","<i>and we got the apologies in--</i>"
"119","cue","00:05:46,846","00:05:50,433","<i>Then it's over. Then it's over. It's done.</i>
<i>Conversation need-- it's done.</i>"
"120","cue","00:05:50,516","00:05:53,227","<i>Okay. All right, so just walk away.</i>
<i>Get up and walk away.</i>"
"121","cue","00:05:53,311","00:05:54,812","<i>-Conversation's over now.</i>
<i>-Yes, yes.</i>"
"122","cue","00:05:55,396","00:05:56,898","<i>It doesn't need to go on.</i>"
"123","cue","00:05:58,649","00:06:00,276","<i>I knew this was about to happen.</i>"
"124","cue","00:06:00,360","00:06:03,363","<i>-What do you mean you knew?</i>
<i>-I just knew this was gonna happen.</i>"
"125","cue","00:06:03,446","00:06:05,031","<i>-What do you mean?</i>
<i>-I just knew it.</i>"
"126","cue","00:06:05,823","00:06:07,992","<i>Just, like, the way you guys ended.</i>"
"127","cue","00:06:08,076","00:06:10,453","<i>The way, you know, you stormed out.</i>"
"128","cue","00:06:10,536","00:06:12,997","<i>We were in it for days.</i>"
"129","cue","00:06:13,706","00:06:15,583","<i>And you know what that feels like.</i>"
"130","cue","00:06:15,666","00:06:19,253","<i>Being in the pods was like every</i>
<i>single day felt like a week or a month.</i>"
"131","cue","00:06:20,004","00:06:23,466","<i>Like, you were genuinely getting</i>
<i>deep as fuck with somebody.</i>"
"132","cue","00:06:23,549","00:06:25,426","<i>-Then all of a sudden, ""No, okay.""</i>
<i>-[snaps]</i>"
"133","cue","00:06:25,510","00:06:27,261","<i>""Just wanted to let you know,"" you know?</i>"
"134","cue","00:06:27,887","00:06:29,514","<i>Like, how the fuck you do that?</i>"
"135","cue","00:06:30,014","00:06:31,391","<i>We had no closure.</i>"
"136","cue","00:06:32,225","00:06:33,059","<i>[scoffs]</i>"
"137","cue","00:06:33,643","00:06:36,479","<i>I guess I just don't understand</i>
<i>why you didn't do that that night.</i>"
"138","cue","00:06:39,607","00:06:41,067","<i>I-- I overreacted.</i>"
"139","cue","00:06:43,528","00:06:45,530","<i>Closure is a good thing.</i>"
"140","cue","00:06:46,072","00:06:47,407","<i>Closure is a great thing.</i>"
"141","cue","00:06:47,907","00:06:48,741","<i>Baby?</i>"
"142","cue","00:06:51,285","00:06:53,955","<i>Did you feel like</i>
<i>you got closure tonight with her?</i>"
"143","cue","00:06:55,289","00:06:57,625","<i>-Not fully, but enough.</i>
<i>-Oh, my God!</i>"
"144","cue","00:06:57,708","00:06:59,168","<i>[Kwame] Baby, hey.</i>"
"145","cue","00:07:00,461","00:07:01,421","<i>[chuckles] Hey.</i>"
"146","cue","00:07:01,504","00:07:03,172","<i>[Chelsea] Not fully?</i>"
"147","cue","00:07:04,257","00:07:05,800","<i>What would have been fully?</i>"
"148","cue","00:07:05,883","00:07:06,801","<i>[Kwame] I, uh--</i>"
"149","cue","00:07:07,468","00:07:10,388","<i>-I got--</i>
<i>-Testing the waters? Making out with her?</i>"
"150","cue","00:07:10,471","00:07:12,306","<i>I'm telling you I got what I needed.</i>"
"151","cue","00:07:13,516","00:07:15,810","<i>I-- I said I've got enough.</i>"
"152","cue","00:07:15,893","00:07:17,478","<i>I don't get it. I don't get it.</i>"
"153","cue","00:07:17,562","00:07:20,106","<i>-Hey, we-- I'm good.</i>
<i>-I don't get it.</i>"
"154","cue","00:07:20,982","00:07:23,317","<i>I'm good. I'm good exactly where I'm at.</i>"
"155","cue","00:07:23,401","00:07:27,697","<i>-[""Fight for This"" by Ryan Innes playing]</i>
<i>-</i><span style=""style2"">♪ I can feel the weight of a heavy war ♪</i>"
"156","cue","00:07:30,450","00:07:33,911","<i>♪ Hear them battle now</i>
<i>Knocking down my door… ♪</i>"
"157","cue","00:07:34,704","00:07:36,581","<i>-Would you have rather been with her?</i>
<i>-No.</i>"
"158","cue","00:07:37,957","00:07:38,958","<i>Not for a second.</i>"
"159","cue","00:07:40,918","00:07:42,628","<i>I'm right where I need to be.</i>"
"160","cue","00:07:43,588","00:07:46,632","<i>Like, right where I need to be.</i>"
"161","cue","00:07:48,593","00:07:50,678","<i>And I don't doubt that for a moment.</i>"
"162","cue","00:07:54,265","00:07:56,809","<i>I can guarantee you that I would not have</i>"
"163","cue","00:07:57,518","00:07:59,729","<i>even marginally as good a connection.</i>"
"164","cue","00:08:01,439","00:08:02,482","<i>Then let it go.</i>"
"165","cue","00:08:03,441","00:08:05,026","<i>Let it fucking go, Kwame.</i>"
"166","cue","00:08:07,195","00:08:09,947","<i>Walk away into the life</i>
<i>that you're gonna have.</i>"
"167","cue","00:08:10,448","00:08:12,783","<i>♪ I will fight to live ♪</i>"
"168","cue","00:08:12,867","00:08:16,037","<i>[vocalizing]</i>"
"169","cue","00:08:16,996","00:08:19,540","<i>♪ I will fight to live ♪</i>"
"170","cue","00:08:25,296","00:08:28,674","<i>♪ I can feel the weight of a heavy war ♪</i>"
"171","cue","00:08:32,970","00:08:35,097","<i>[""Ready to Love Again""</i>
<i>by Deep Cut playing]</i>"
"172","cue","00:08:35,181","00:08:37,808","<i>[vocalizing]</i>"
"173","cue","00:08:37,892","00:08:39,352","<i>♪ Showing off, stepping out… ♪</i>"
"174","cue","00:08:39,435","00:08:40,561","{\an8}<i>Yay! Let's get it!</i>"
"175","cue","00:08:40,645","00:08:42,772","{\an8}<i>Hola. Hola, señor.</i>"
"176","cue","00:08:42,855","00:08:45,441","<i>Oh, yeah. This is where</i>
<i>it's gonna be at right here.</i>"
"177","cue","00:08:45,525","00:08:47,610","<i>♪ Wanna dance, wanna shout… ♪</i>"
"178","cue","00:08:47,693","00:08:49,111","<i>[Jackelina] Yeah!</i>"
"179","cue","00:08:49,695","00:08:50,738","{\an8}<i>Oh!</i>"
"180","cue","00:08:51,572","00:08:52,448","<i>Yay!</i>"
"181","cue","00:08:53,824","00:08:55,660","<i>Yes, yes, yes, yes, yes, yes, yes!</i>"
"182","cue","00:08:55,743","00:08:57,620","<i>[groans]</i>"
"183","cue","00:08:57,703","00:08:58,621","<i>Embrace it.</i>"
"184","cue","00:08:59,830","00:09:02,083","<i>-Whoo.</i>
<i>-Oh, shit. My nipple feels really hard.</i>"
"185","cue","00:09:02,166","00:09:03,000","<i>[laughs]</i>"
"186","cue","00:09:03,084","00:09:06,712","<i>♪ Wanna dance, wanna shout</i>
<i>Ready to love again… ♪</i>"
"187","cue","00:09:06,796","00:09:09,006","<i>-[Jackelina] Gracias, señor.</i>
<i>-[Marshall] Ooh-ooh!</i>"
"188","cue","00:09:10,383","00:09:12,009","<i>-[Jackelina] Oh, wow!</i>
<i>-[server] Excellent!</i>"
"189","cue","00:09:12,093","00:09:14,470","<i>-[Jackelina] Gracias.</i>
<i>-[Marshall] </i><span style=""style2"">Perfecto.</i>"
"190","cue","00:09:14,554","00:09:15,888","<i>[Jackelina] I'm </i><span style=""style2"">hungy.</i>"
"191","cue","00:09:16,764","00:09:18,891","<i>-What?</i>
<i>-[shouts, chuckles]</i>"
"192","cue","00:09:19,725","00:09:22,520","<i>-Girl, you are… a trip.</i>
<i>-[laughing]</i>"
"193","cue","00:09:23,396","00:09:24,313","<i>[Marshall exhales]</i>"
"194","cue","00:09:25,106","00:09:27,775","<i>-So, what did you think of last night?</i>
<i>-Meeting everybody?</i>"
"195","cue","00:09:27,858","00:09:30,069","<i>-Yeah.</i>
<i>-I think it was great.</i>"
"196","cue","00:09:31,904","00:09:34,490","<i>What, um… What stood out</i>
<i>to me the most was, uh…</i>"
"197","cue","00:09:36,450","00:09:39,620","<i>how strong I feel like</i>
<i>Brett and Tiffany's connection is.</i>"
"198","cue","00:09:39,704","00:09:41,414","<i>-Are they stronger than us though?</i>
<i>-No.</i>"
"199","cue","00:09:41,998","00:09:43,374","<i>-[Jackelina] Okay.</i>
<i>-You know.</i>"
"200","cue","00:09:43,457","00:09:48,045","<i>I was surprised to see, uh, Zack,</i>
<i>actually, kind of happy a little bit.</i>"
"201","cue","00:09:48,713","00:09:49,922","<i>Zack's a weirdo.</i>"
"202","cue","00:09:50,006","00:09:52,967","<i>Zack needs to stay</i>
<i>six feet away from me at all times.</i>"
"203","cue","00:09:53,050","00:09:55,678","<i>-Ah, there it is.</i>
<i>-[both laugh]</i>"
"204","cue","00:09:55,761","00:09:59,473","<i>Zack is a weirdo,</i>
<i>and Irina's Irina, the peasant.</i>"
"205","cue","00:10:00,391","00:10:05,938","{\an8}<i>I don't mean</i>
<i>like Old English peasantry type.</i>"
"206","cue","00:10:06,022","00:10:08,691","<i>I mean someone who's just a weirdo,</i>"
"207","cue","00:10:08,774","00:10:11,861","<i>someone who just does dumb shit</i>
<i>for no reason.</i>"
"208","cue","00:10:11,944","00:10:12,945","<i>I don't like that.</i>"
"209","cue","00:10:13,029","00:10:15,072","<i>That's just not how I roll.</i>
<i>That's not my steez.</i>"
"210","cue","00:10:15,698","00:10:17,533","<i>When you saw everybody else, like,</i>"
"211","cue","00:10:18,242","00:10:21,329","<i>did you think everybody else</i>
<i>was up to par? Like, look-wise?</i>"
"212","cue","00:10:21,912","00:10:24,874","<i>Uh, everyone has their</i>
<i>own unique ways of looking.</i>"
"213","cue","00:10:24,957","00:10:26,751","<i>Everyone is beautiful in their own way.</i>"
"214","cue","00:10:27,585","00:10:29,879","<i>-Yeah!</i>
<i>-[laughs]</i>"
"215","cue","00:10:29,962","00:10:33,382","<i>I can confidently say that,</i>
<i>uh, I got the best one.</i>"
"216","cue","00:10:33,466","00:10:35,009","<i>-Yeah!</i>
<i>-Yes.</i>"
"217","cue","00:10:35,092","00:10:37,094","<i>[laughing]</i>"
"218","cue","00:10:38,054","00:10:39,055","<i>Gimme a kiss.</i>"
"219","cue","00:10:39,138","00:10:42,308","<i>-[pop music playing]</i>
<i>-</i><span style=""style2"">♪ Call me up, ask me what I wanna do… ♪</i>"
"220","cue","00:10:42,391","00:10:45,144","<i>The best thing</i>
<i>about being in Mexico is </i><span style=""style2"">tonto</i><i>.</i>"
"221","cue","00:10:46,270","00:10:48,522","<i>Mi tonto</i><span style=""style1"">, my dumbass.</i>"
"222","cue","00:10:49,190","00:10:51,942","<i>I like chilling with him.</i>
<i>He makes Mexico fun.</i>"
"223","cue","00:10:52,026","00:10:53,027","<i>[Jackelina exclaims]</i>"
"224","cue","00:10:54,987","00:10:56,364","<i>[laughs]</i>"
"225","cue","00:10:57,907","00:10:58,783","<i>-[sighs]</i>
<i>-[laughs]</i>"
"226","cue","00:11:00,034","00:11:01,661","<i>If you splash me, that's your ass.</i>"
"227","cue","00:11:04,538","00:11:06,707","<i>Do not splash me!</i>"
"228","cue","00:11:06,791","00:11:10,127","<i>♪ Everything's better with you around ♪</i>"
"229","cue","00:11:10,211","00:11:11,128","<i>♪ Oh! ♪</i>"
"230","cue","00:11:11,212","00:11:15,257","<i>♪ Everything's better with you around ♪</i>"
"231","cue","00:11:15,341","00:11:17,885","<i>♪ Oh, yeah! ♪</i>"
"232","cue","00:11:17,968","00:11:20,554","<i>[vocalizing]</i>"
"233","cue","00:11:23,891","00:11:25,309","{\an8}<i>This is beautiful.</i>"
"234","cue","00:11:25,893","00:11:28,813","<i>♪ Oh, yeah! ♪</i>"
"235","cue","00:11:29,563","00:11:33,275","<i>Wow. I saw you get out the shower</i>
<i>this morning, and I was like, ""Whoo!""</i>"
"236","cue","00:11:33,359","00:11:34,193","<i>[Brett chuckles]</i>"
"237","cue","00:11:34,276","00:11:35,695","<i>[mouths] Thank you.</i>"
"238","cue","00:11:35,778","00:11:36,696","<i>That's how I felt.</i>"
"239","cue","00:11:36,779","00:11:37,863","<i>[both laugh]</i>"
"240","cue","00:11:37,947","00:11:39,949","<i>Like, I am so darn lucky.</i>"
"241","cue","00:11:41,701","00:11:42,618","{\an8}<i>[chuckles]</i>"
"242","cue","00:11:42,702","00:11:45,413","<i>Whew! You gotta stop</i>
<i>looking at me like that.</i>"
"243","cue","00:11:45,496","00:11:48,040","<i>[laughing]</i>"
"244","cue","00:11:48,124","00:11:51,293","{\an8}<i>Brett and I have taken our antic-- [gasps]</i>"
